¿¬¿ù,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
2018-12-01,IK661529,3,3.0,4.0,7.0,5.0,8.0,6.0,2018-04-01,2018-12-01,8
2018-12-01,IK662753,8,9.0,9.0,7.0,8.0,6.0,6.0,2018-06-05,2018-12-01,5
2018-12-01,IK679682,4,1.0,6.0,3.0,4.0,5.0,5.0,2018-04-05,2018-12-01,7
2018-12-01,IK697935,4,5.0,2.0,4.0,4.0,6.0,7.0,2018-04-09,2018-12-01,7
2018-12-01,IK704656,9,8.0,6.0,8.0,8.0,8.0,9.0,2018-04-13,2018-12-01,7
2018-12-01,IK710780,3,1.0,5.0,1.0,3.0,3.0,6.0,2018-05-09,2018-12-01,6
2018-12-01,IK714626,4,1.0,5.0,4.0,4.0,6.0,6.0,2018-05-05,2018-12-01,6
2018-12-01,IK758927,6,8.0,8.0,6.0,8.0,7.0,9.0,2018-06-03,2018-12-01,5
2018-12-01,IK761183,10,8.0,8.0,8.0,9.0,8.0,9.0,2018-06-12,2018-12-01,5
2018-12-01,IK761631,5,2.0,3.0,1.0,5.0,4.0,7.0,2018-04-13,2018-12-01,7
2018-12-01,IK782104,2,5.0,6.0,8.0,4.0,5.0,7.0,2018-04-02,2018-12-01,7
2018-12-01,IK802877,8,8.0,6.0,9.0,8.0,11.0,8.0,2018-05-04,2018-12-01,6
2018-12-01,IK854778,3,4.0,1.0,2.0,1.0,5.0,8.0,2018-06-02,2018-12-01,5
2018-12-01,IK862574,1,2.0,5.0,5.0,5.0,8.0,8.0,2018-05-06,2018-12-01,6
2018-12-01,IK881709,2,1.0,3.0,3.0,5.0,7.0,7.0,2018-04-01,2018-12-01,8
2018-12-01,IK988092,6,1.0,3.0,5.0,5.0,7.0,7.0,2018-04-11,2018-12-01,7
2018-12-01,OA004129,8,8.0,6.0,9.0,8.0,8.0,8.0,2018-04-13,2018-12-01,7
2018-12-01,OA023562,8,6.0,10.0,8.0,9.0,8.0,9.0,2018-06-12,2018-12-01,5
2018-12-01,OA057953,5,8.0,9.0,8.0,7.0,8.0,9.0,2018-04-08,2018-12-01,7
2018-12-01,OA058104,7,7.0,8.0,7.0,10.0,6.0,9.0,2018-05-07,2018-12-01,6
2018-12-01,OA068305,3,3.0,2.0,4.0,4.0,6.0,7.0,2018-05-11,2018-12-01,6
2018-12-01,OA086620,6,9.0,8.0,8.0,11.0,7.0,11.0,2018-05-05,2018-12-01,6
2018-12-01,OA100873,7,8.0,8.0,11.0,10.0,7.0,8.0,2018-05-10,2018-12-01,6
2018-12-01,OA126055,2,2.0,6.0,5.0,4.0,9.0,9.0,2018-05-14,2018-12-01,6
2018-12-01,OA131146,9,8.0,12.0,8.0,11.0,6.0,9.0,2018-06-03,2018-12-01,5
2018-12-01,OA140594,2,3.0,5.0,5.0,3.0,5.0,7.0,2018-06-05,2018-12-01,5
2018-12-01,OA157445,1,1.0,3.0,4.0,2.0,3.0,6.0,2018-04-01,2018-12-01,8
2018-12-01,OA207255,7,7.0,7.0,5.0,8.0,8.0,7.0,2018-06-14,2018-12-01,5
2018-12-01,OA211420,1,4.0,2.0,5.0,7.0,4.0,6.0,2018-05-03,2018-12-01,6
2018-12-01,OA215175,3,2.0,4.0,5.0,4.0,5.0,8.0,2018-06-11,2018-12-01,5
2018-12-01,OA247479,3,5.0,3.0,3.0,1.0,5.0,7.0,2018-05-07,2018-12-01,6
2018-12-01,OA327340,6,10.0,10.0,5.0,6.0,8.0,8.0,2018-06-06,2018-12-01,5
2018-12-01,OA332826,6,6.0,7.0,9.0,6.0,8.0,11.0,2018-06-07,2018-12-01,5
2018-12-01,OA389068,7,7.0,6.0,9.0,12.0,9.0,9.0,2018-06-06,2018-12-01,5
2018-12-01,OA396855,4,2.0,4.0,2.0,5.0,4.0,6.0,2018-04-13,2018-12-01,7
2018-12-01,OA397694,2,4.0,2.0,6.0,3.0,6.0,7.0,2018-05-13,2018-12-01,6
2018-12-01,OA399367,4,3.0,3.0,4.0,7.0,7.0,8.0,2018-06-08,2018-12-01,5
2018-12-01,OA402491,1,3.0,4.0,3.0,6.0,6.0,8.0,2018-05-06,2018-12-01,6
2018-12-01,OA405652,2,2.0,4.0,4.0,4.0,6.0,4.0,2018-04-15,2018-12-01,7
2018-12-01,OA419926,2,4.0,2.0,5.0,5.0,3.0,7.0,2018-06-02,2018-12-01,5
2018-12-01,OA441503,1,4.0,3.0,2.0,6.0,7.0,8.0,2018-05-12,2018-12-01,6
2018-12-01,OA451950,3,5.0,2.0,3.0,1.0,4.0,6.0,2018-06-12,2018-12-01,5
2018-12-01,OA472503,2,6.0,5.0,3.0,1.0,9.0,8.0,2018-04-08,2018-12-01,7
2018-12-01,OA484337,3,5.0,4.0,7.0,3.0,4.0,7.0,2018-04-13,2018-12-01,7
2018-12-01,OA546913,2,5.0,4.0,3.0,5.0,5.0,9.0,2018-04-04,2018-12-01,7
2018-12-01,OA567940,4,4.0,4.0,4.0,4.0,6.0,6.0,2018-05-07,2018-12-01,6
2018-12-01,OA578672,9,6.0,10.0,9.0,9.0,9.0,10.0,2018-05-11,2018-12-01,6
2018-12-01,OA614379,3,5.0,3.0,4.0,4.0,6.0,9.0,2018-06-04,2018-12-01,5
2018-12-01,OA653002,4,4.0,3.0,5.0,6.0,10.0,6.0,2018-05-12,2018-12-01,6
2018-12-01,OA660152,6,4.0,7.0,9.0,10.0,9.0,9.0,2018-05-10,2018-12-01,6
2018-12-01,OA663815,3,3.0,5.0,4.0,2.0,4.0,6.0,2018-04-04,2018-12-01,7
2018-12-01,OA669176,1,3.0,4.0,5.0,7.0,6.0,10.0,2018-06-03,2018-12-01,5
2018-12-01,OA680638,5,2.0,1.0,6.0,6.0,4.0,5.0,2018-04-11,2018-12-01,7
2018-12-01,OA694533,10,7.0,9.0,7.0,6.0,8.0,8.0,2018-04-08,2018-12-01,7
2018-12-01,OA695959,1,1.0,3.0,7.0,6.0,5.0,8.0,2018-05-04,2018-12-01,6
2018-12-01,OA710903,3,4.0,2.0,5.0,7.0,7.0,4.0,2018-04-15,2018-12-01,7
2018-12-01,OA761455,3,4.0,4.0,2.0,3.0,4.0,6.0,2018-04-09,2018-12-01,7
2018-12-01,OA777947,2,2.0,5.0,3.0,1.0,3.0,3.0,2018-05-01,2018-12-01,7
2018-12-01,OA794712,7,6.0,8.0,7.0,10.0,7.0,10.0,2018-05-03,2018-12-01,6
2018-12-01,OA802798,9,5.0,6.0,9.0,9.0,6.0,9.0,2018-05-03,2018-12-01,6
2018-12-01,OA850618,3,2.0,3.0,2.0,4.0,4.0,5.0,2018-05-10,2018-12-01,6
2018-12-01,OA869840,8,7.0,9.0,8.0,10.0,6.0,10.0,2018-06-08,2018-12-01,5
2018-12-01,OA923186,3,4.0,3.0,4.0,3.0,4.0,5.0,2018-05-08,2018-12-01,6
2018-12-01,OA973146,3,6.0,6.0,4.0,2.0,3.0,5.0,2018-04-11,2018-12-01,7
2018-12-01,PL003692,9,11.0,5.0,7.0,4.0,8.0,9.0,2018-05-12,2018-12-01,6
2018-12-01,PL012044,10,4.0,6.0,9.0,8.0,9.0,8.0,2018-04-14,2018-12-01,7
2018-12-01,PL013000,9,6.0,7.0,7.0,7.0,9.0,9.0,2018-05-15,2018-12-01,6
2018-12-01,PL031436,4,1.0,4.0,5.0,8.0,6.0,10.0,2018-06-09,2018-12-01,5
2018-12-01,PL074136,2,4.0,1.0,3.0,5.0,3.0,7.0,2018-05-04,2018-12-01,6
2018-12-01,PL103598,2,1.0,2.0,3.0,7.0,6.0,7.0,2018-06-03,2018-12-01,5
2018-12-01,PL145577,4,3.0,2.0,6.0,4.0,7.0,8.0,2018-06-11,2018-12-01,5
2018-12-01,PL148706,7,6.0,8.0,8.0,5.0,6.0,9.0,2018-05-10,2018-12-01,6
2018-12-01,PL227814,8,7.0,7.0,9.0,6.0,9.0,10.0,2018-04-05,2018-12-01,7
2018-12-01,PL248851,3,4.0,5.0,5.0,7.0,9.0,6.0,2018-04-03,2018-12-01,7
2018-12-01,PL300201,3,3.0,4.0,4.0,4.0,6.0,8.0,2018-05-02,2018-12-01,6
2018-12-01,PL302535,8,6.0,9.0,8.0,6.0,7.0,10.0,2018-04-06,2018-12-01,7
2018-12-01,PL311399,3,2.0,8.0,6.0,7.0,6.0,8.0,2018-06-02,2018-12-01,5
2018-12-01,PL333517,7,7.0,6.0,7.0,6.0,6.0,8.0,2018-05-03,2018-12-01,6
2018-12-01,PL397032,3,2.0,4.0,1.0,5.0,3.0,7.0,2018-05-09,2018-12-01,6
2018-12-01,PL432893,6,8.0,6.0,7.0,8.0,7.0,7.0,2018-05-07,2018-12-01,6
2018-12-01,PL512409,4,6.0,3.0,3.0,3.0,5.0,7.0,2018-05-11,2018-12-01,6
2018-12-01,PL535994,1,1.0,2.0,3.0,2.0,5.0,6.0,2018-05-05,2018-12-01,6
2018-12-01,PL560620,4,9.0,9.0,6.0,9.0,5.0,7.0,2018-05-11,2018-12-01,6
2018-12-01,PL649138,5,3.0,1.0,4.0,6.0,7.0,8.0,2018-06-11,2018-12-01,5
2018-12-01,PL683089,1,5.0,3.0,2.0,4.0,5.0,5.0,2018-04-08,2018-12-01,7
2018-12-01,PL745124,3,2.0,3.0,3.0,1.0,3.0,4.0,2018-04-13,2018-12-01,7
2018-12-01,PL754630,9,9.0,9.0,10.0,8.0,7.0,11.0,2018-06-14,2018-12-01,5
2018-12-01,PL790086,2,2.0,5.0,5.0,4.0,3.0,9.0,2018-05-07,2018-12-01,6
2018-12-01,PL806914,3,4.0,3.0,5.0,6.0,6.0,7.0,2018-06-14,2018-12-01,5
2018-12-01,PL823122,8,7.0,9.0,10.0,7.0,9.0,12.0,2018-06-03,2018-12-01,5
2018-12-01,PL834061,6,6.0,6.0,7.0,6.0,6.0,7.0,2018-06-10,2018-12-01,5
2018-12-01,PL849292,2,3.0,3.0,4.0,6.0,6.0,6.0,2018-04-14,2018-12-01,7
2018-12-01,PL907705,5,1.0,6.0,2.0,2.0,5.0,7.0,2018-05-06,2018-12-01,6
2018-12-01,PL928334,4,3.0,2.0,2.0,3.0,4.0,7.0,2018-05-07,2018-12-01,6
2018-12-01,PL930272,7,9.0,8.0,9.0,11.0,7.0,8.0,2018-04-01,2018-12-01,8
2018-12-01,PL959979,9,6.0,8.0,11.0,9.0,9.0,7.0,2018-05-08,2018-12-01,6
2018-12-01,PL969360,6,8.0,8.0,6.0,6.0,9.0,8.0,2018-04-11,2018-12-01,7
2018-12-01,TS023870,1,2.0,4.0,4.0,6.0,7.0,6.0,2018-05-02,2018-12-01,6
2018-12-01,TS034873,6,6.0,7.0,8.0,9.0,8.0,8.0,2018-05-01,2018-12-01,7
2018-12-01,TS056568,7,6.0,8.0,7.0,8.0,11.0,8.0,2018-06-12,2018-12-01,5
2018-12-01,TS070436,8,5.0,8.0,10.0,10.0,7.0,11.0,2018-06-13,2018-12-01,5
2018-12-01,TS094366,2,3.0,2.0,5.0,5.0,7.0,8.0,2018-06-05,2018-12-01,5
2018-12-01,TS094459,1,4.0,5.0,3.0,3.0,8.0,9.0,2018-06-08,2018-12-01,5
2018-12-01,TS124176,8,8.0,9.0,8.0,7.0,7.0,10.0,2018-06-04,2018-12-01,5
2018-12-01,TS166191,3,5.0,3.0,3.0,9.0,5.0,9.0,2018-06-08,2018-12-01,5
2018-12-01,TS173314,7,9.0,7.0,10.0,8.0,5.0,10.0,2018-06-10,2018-12-01,5
2018-12-01,TS174464,9,6.0,7.0,8.0,9.0,6.0,8.0,2018-04-11,2018-12-01,7
2018-12-01,TS205006,2,3.0,4.0,1.0,7.0,6.0,10.0,2018-06-15,2018-12-01,5
2018-12-01,TS219429,8,8.0,8.0,7.0,8.0,9.0,8.0,2018-06-01,2018-12-01,6
2018-12-01,TS310889,5,7.0,7.0,8.0,8.0,8.0,9.0,2018-05-03,2018-12-01,6
2018-12-01,TS315466,1,5.0,5.0,3.0,3.0,2.0,6.0,2018-05-01,2018-12-01,7
2018-12-01,TS342811,7,7.0,9.0,10.0,5.0,7.0,9.0,2018-06-02,2018-12-01,5
2018-12-01,TS349770,1,2.0,1.0,3.0,3.0,5.0,6.0,2018-05-04,2018-12-01,6
2018-12-01,TS357747,8,10.0,9.0,7.0,8.0,8.0,8.0,2018-05-13,2018-12-01,6
2018-12-01,TS447283,9,10.0,6.0,8.0,7.0,8.0,6.0,2018-06-07,2018-12-01,5
2018-12-01,TS466629,7,10.0,9.0,11.0,5.0,7.0,11.0,2018-06-12,2018-12-01,5
2018-12-01,TS551344,1,2.0,3.0,3.0,5.0,5.0,8.0,2018-05-14,2018-12-01,6
2018-12-01,TS617231,2,3.0,5.0,5.0,5.0,5.0,7.0,2018-05-09,2018-12-01,6
2018-12-01,TS660166,3,4.0,3.0,7.0,6.0,6.0,6.0,2018-05-10,2018-12-01,6
2018-12-01,TS726881,3,2.0,4.0,5.0,7.0,6.0,7.0,2018-06-06,2018-12-01,5
2018-12-01,TS736914,10,7.0,7.0,8.0,8.0,7.0,7.0,2018-05-12,2018-12-01,6
2018-12-01,TS752925,9,8.0,10.0,8.0,8.0,7.0,7.0,2018-06-06,2018-12-01,5
2018-12-01,TS761925,2,3.0,3.0,3.0,4.0,4.0,7.0,2018-05-04,2018-12-01,6
2018-12-01,TS763203,9,7.0,7.0,9.0,9.0,6.0,7.0,2018-04-13,2018-12-01,7
2018-12-01,TS848093,2,4.0,3.0,3.0,5.0,4.0,7.0,2018-05-12,2018-12-01,6
2018-12-01,TS894938,3,4.0,4.0,5.0,2.0,2.0,7.0,2018-04-01,2018-12-01,8
2018-12-01,TS910887,6,7.0,6.0,7.0,7.0,10.0,9.0,2018-06-07,2018-12-01,5
2018-12-01,TS917520,10,6.0,5.0,7.0,8.0,10.0,8.0,2018-05-13,2018-12-01,6
2018-12-01,TS921837,4,2.0,6.0,5.0,3.0,4.0,9.0,2018-06-04,2018-12-01,5
2018-12-01,TS949361,5,8.0,7.0,11.0,6.0,10.0,10.0,2018-06-13,2018-12-01,5
2018-12-01,TS964483,6,9.0,8.0,8.0,8.0,11.0,9.0,2018-06-01,2018-12-01,6
2018-12-01,TS977703,7,5.0,8.0,8.0,8.0,8.0,7.0,2018-04-15,2018-12-01,7
2019-01-01,AS008805,1,5.0,3.0,2.0,2.0,5.0,7.0,2018-06-07,2019-01-01,6
2019-01-01,AS015233,9,9.0,7.0,7.0,9.0,11.0,5.0,2018-05-13,2019-01-01,7
2019-01-01,AS025956,1,1.0,4.0,4.0,5.0,7.0,7.0,2018-05-09,2019-01-01,7
2019-01-01,AS029624,2,5.0,6.0,4.0,1.0,5.0,7.0,2018-05-08,2019-01-01,7
2019-01-01,AS100947,9,8.0,8.0,9.0,6.0,8.0,7.0,2018-05-12,2019-01-01,7
2019-01-01,AS115149,5,3.0,3.0,2.0,1.0,3.0,7.0,2018-05-11,2019-01-01,7
2019-01-01,AS115629,4,1.0,3.0,4.0,4.0,3.0,7.0,2018-07-04,2019-01-01,5
2019-01-01,AS185951,1,2.0,3.0,1.0,5.0,3.0,3.0,2018-04-09,2019-01-01,8
2019-01-01,AS197200,8,9.0,9.0,12.0,6.0,8.0,9.0,2018-04-15,2019-01-01,8
2019-01-01,AS200286,1,4.0,3.0,3.0,6.0,3.0,6.0,2018-04-06,2019-01-01,8
2019-01-01,AS210576,4,5.0,4.0,2.0,2.0,5.0,6.0,2018-07-01,2019-01-01,6
2019-01-01,AS212132,1,2.0,2.0,3.0,4.0,5.0,7.0,2018-06-07,2019-01-01,6
2019-01-01,AS217722,6,7.0,7.0,7.0,11.0,8.0,8.0,2018-06-10,2019-01-01,6
2019-01-01,AS220726,2,3.0,4.0,2.0,2.0,5.0,3.0,2018-05-12,2019-01-01,7
2019-01-01,AS251169,5,3.0,2.0,2.0,4.0,6.0,5.0,2018-04-03,2019-01-01,8
2019-01-01,AS345469,2,1.0,5.0,1.0,3.0,5.0,6.0,2018-04-12,2019-01-01,8
2019-01-01,AS388908,1,3.0,2.0,2.0,4.0,3.0,5.0,2018-05-11,2019-01-01,7
2019-01-01,AS460629,9,7.0,8.0,9.0,7.0,8.0,6.0,2018-07-14,2019-01-01,5
2019-01-01,AS471761,6,7.0,8.0,8.0,7.0,8.0,7.0,2018-06-13,2019-01-01,6
2019-01-01,AS517285,8,9.0,9.0,10.0,6.0,10.0,9.0,2018-07-03,2019-01-01,5
2019-01-01,AS546422,3,4.0,3.0,1.0,5.0,7.0,4.0,2018-04-10,2019-01-01,8
2019-01-01,AS577195,2,3.0,3.0,4.0,7.0,8.0,7.0,2018-07-01,2019-01-01,6
2019-01-01,AS584134,1,4.0,3.0,5.0,4.0,6.0,2.0,2018-05-05,2019-01-01,7
2019-01-01,AS609865,7,6.0,6.0,9.0,8.0,8.0,10.0,2018-06-12,2019-01-01,6
2019-01-01,AS611649,9,7.0,8.0,9.0,7.0,8.0,7.0,2018-07-12,2019-01-01,5
2019-01-01,AS628722,3,5.0,2.0,3.0,5.0,4.0,6.0,2018-04-15,2019-01-01,8
2019-01-01,AS654830,6,5.0,7.0,6.0,8.0,9.0,6.0,2018-06-12,2019-01-01,6
2019-01-01,AS680056,5,4.0,3.0,5.0,3.0,4.0,7.0,2018-06-08,2019-01-01,6
2019-01-01,AS721170,5,3.0,1.0,1.0,1.0,2.0,5.0,2018-04-12,2019-01-01,8
2019-01-01,AS722697,2,3.0,2.0,5.0,6.0,7.0,7.0,2018-07-08,2019-01-01,5
2019-01-01,AS748245,3,3.0,3.0,2.0,5.0,6.0,8.0,2018-06-03,2019-01-01,6
2019-01-01,AS760415,7,8.0,9.0,12.0,10.0,7.0,12.0,2018-07-12,2019-01-01,5
2019-01-01,AS814353,9,7.0,7.0,9.0,9.0,11.0,7.0,2018-05-05,2019-01-01,7
2019-01-01,AS822877,7,7.0,7.0,6.0,7.0,10.0,7.0,2018-06-02,2019-01-01,6
2019-01-01,AS854424,5,1.0,2.0,5.0,4.0,5.0,5.0,2018-06-09,2019-01-01,6
2019-01-01,AS854458,4,2.0,2.0,3.0,4.0,10.0,8.0,2018-07-03,2019-01-01,5
2019-01-01,AS859775,7,7.0,8.0,8.0,12.0,9.0,7.0,2018-06-10,2019-01-01,6
2019-01-01,AS886872,7,8.0,5.0,11.0,8.0,7.0,7.0,2018-04-12,2019-01-01,8
2019-01-01,AS914120,3,2.0,7.0,7.0,3.0,9.0,10.0,2018-07-06,2019-01-01,5
2019-01-01,AS972005,4,5.0,3.0,3.0,4.0,4.0,9.0,2018-07-07,2019-01-01,5
2019-01-01,GD001932,2,3.0,2.0,7.0,6.0,7.0,6.0,2018-05-04,2019-01-01,7
2019-01-01,GD015238,3,2.0,2.0,4.0,5.0,7.0,9.0,2018-07-11,2019-01-01,5
2019-01-01,GD082530,8,7.0,7.0,8.0,7.0,10.0,9.0,2018-05-13,2019-01-01,7
2019-01-01,GD098851,2,4.0,2.0,7.0,5.0,6.0,9.0,2018-04-12,2019-01-01,8
2019-01-01,GD192337,8,9.0,8.0,8.0,7.0,8.0,11.0,2018-07-15,2019-01-01,5
2019-01-01,GD192754,4,2.0,5.0,3.0,3.0,6.0,6.0,2018-06-06,2019-01-01,6
2019-01-01,GD203795,3,3.0,2.0,2.0,6.0,7.0,5.0,2018-05-09,2019-01-01,7
2019-01-01,GD210507,3,4.0,5.0,3.0,5.0,6.0,7.0,2018-04-11,2019-01-01,8
2019-01-01,GD289362,8,9.0,7.0,7.0,10.0,7.0,9.0,2018-05-04,2019-01-01,7
2019-01-01,GD292406,2,7.0,4.0,6.0,7.0,9.0,7.0,2018-07-06,2019-01-01,5
2019-01-01,GD309433,3,3.0,3.0,2.0,2.0,5.0,9.0,2018-05-13,2019-01-01,7
2019-01-01,GD314208,3,3.0,4.0,2.0,6.0,5.0,7.0,2018-06-12,2019-01-01,6
2019-01-01,GD324324,2,2.0,1.0,3.0,6.0,5.0,8.0,2018-06-15,2019-01-01,6
2019-01-01,GD325851,7,9.0,8.0,8.0,8.0,6.0,5.0,2018-04-13,2019-01-01,8
2019-01-01,GD362869,2,6.0,4.0,1.0,5.0,6.0,7.0,2018-07-10,2019-01-01,5
2019-01-01,GD372798,3,3.0,3.0,3.0,7.0,3.0,4.0,2018-06-05,2019-01-01,6
2019-01-01,GD375940,8,6.0,8.0,9.0,9.0,8.0,6.0,2018-07-04,2019-01-01,5
2019-01-01,GD385195,6,7.0,9.0,10.0,7.0,8.0,6.0,2018-07-15,2019-01-01,5
2019-01-01,GD398654,2,3.0,2.0,3.0,5.0,7.0,11.0,2018-07-01,2019-01-01,6
2019-01-01,GD459084,5,7.0,7.0,8.0,9.0,7.0,10.0,2018-06-08,2019-01-01,6
2019-01-01,GD460554,2,3.0,2.0,4.0,7.0,7.0,7.0,2018-07-08,2019-01-01,5
2019-01-01,GD563242,6,8.0,4.0,4.0,7.0,11.0,9.0,2018-04-05,2019-01-01,8
2019-01-01,GD594854,7,9.0,11.0,7.0,9.0,6.0,8.0,2018-05-15,2019-01-01,7
2019-01-01,GD607294,6,5.0,9.0,8.0,11.0,6.0,5.0,2018-07-15,2019-01-01,5
2019-01-01,GD629291,7,8.0,10.0,8.0,9.0,8.0,10.0,2018-07-04,2019-01-01,5
2019-01-01,GD659982,9,10.0,7.0,9.0,5.0,7.0,8.0,2018-06-10,2019-01-01,6
2019-01-01,GD716223,6,3.0,4.0,8.0,9.0,7.0,6.0,2018-04-15,2019-01-01,8
2019-01-01,GD730210,4,1.0,4.0,2.0,2.0,7.0,5.0,2018-06-02,2019-01-01,6
2019-01-01,GD763297,3,5.0,3.0,4.0,3.0,5.0,8.0,2018-06-13,2019-01-01,6
2019-01-01,GD766769,1,1.0,2.0,3.0,5.0,7.0,4.0,2018-05-09,2019-01-01,7
2019-01-01,GD790125,5,3.0,3.0,3.0,5.0,3.0,10.0,2018-07-08,2019-01-01,5
2019-01-01,GD797764,4,4.0,3.0,1.0,7.0,6.0,6.0,2018-05-02,2019-01-01,7
2019-01-01,GD807513,8,9.0,9.0,9.0,10.0,6.0,8.0,2018-06-03,2019-01-01,6
2019-01-01,GD819763,7,4.0,8.0,8.0,9.0,8.0,8.0,2018-07-12,2019-01-01,5
2019-01-01,GD821903,9,10.0,7.0,8.0,9.0,9.0,9.0,2018-05-11,2019-01-01,7
2019-01-01,GD862688,11,5.0,8.0,7.0,9.0,9.0,6.0,2018-05-08,2019-01-01,7
2019-01-01,GD869667,7,6.0,8.0,10.0,11.0,9.0,5.0,2018-06-11,2019-01-01,6
2019-01-01,GD892565,7,8.0,5.0,8.0,8.0,9.0,7.0,2018-05-02,2019-01-01,7
2019-01-01,GD893916,5,7.0,8.0,10.0,8.0,9.0,10.0,2018-06-08,2019-01-01,6
2019-01-01,GD903750,4,2.0,1.0,3.0,5.0,8.0,10.0,2018-06-07,2019-01-01,6
2019-01-01,GD913324,8,7.0,5.0,8.0,6.0,7.0,10.0,2018-05-05,2019-01-01,7
2019-01-01,GD931906,2,1.0,4.0,1.0,5.0,6.0,4.0,2018-05-04,2019-01-01,7
2019-01-01,GD955939,8,7.0,9.0,9.0,7.0,4.0,6.0,2018-07-08,2019-01-01,5
2019-01-01,GD991319,1,2.0,3.0,2.0,4.0,4.0,6.0,2018-06-08,2019-01-01,6
2019-01-01,HD032015,1,4.0,2.0,4.0,4.0,5.0,6.0,2018-04-14,2019-01-01,8
2019-01-01,HD104614,4,3.0,2.0,3.0,4.0,5.0,3.0,2018-04-15,2019-01-01,8
2019-01-01,HD146199,6,11.0,10.0,9.0,7.0,7.0,8.0,2018-04-09,2019-01-01,8
2019-01-01,HD164041,1,5.0,1.0,3.0,6.0,8.0,7.0,2018-07-07,2019-01-01,5
2019-01-01,HD171591,3,2.0,4.0,5.0,7.0,6.0,8.0,2018-07-15,2019-01-01,5
2019-01-01,HD187665,8,8.0,8.0,8.0,6.0,7.0,8.0,2018-05-15,2019-01-01,7
2019-01-01,HD192887,5,6.0,4.0,4.0,8.0,6.0,7.0,2018-06-01,2019-01-01,7
2019-01-01,HD219882,6,7.0,6.0,7.0,9.0,7.0,9.0,2018-07-08,2019-01-01,5
2019-01-01,HD221159,2,5.0,4.0,5.0,2.0,5.0,3.0,2018-05-06,2019-01-01,7
2019-01-01,HD256988,9,7.0,6.0,7.0,9.0,9.0,8.0,2018-07-09,2019-01-01,5
2019-01-01,HD300844,8,7.0,9.0,9.0,10.0,7.0,10.0,2018-07-12,2019-01-01,5
2019-01-01,HD351145,2,5.0,3.0,4.0,3.0,2.0,4.0,2018-04-04,2019-01-01,8
2019-01-01,HD384128,8,6.0,6.0,9.0,9.0,7.0,9.0,2018-05-02,2019-01-01,7
2019-01-01,HD402002,7,7.0,10.0,6.0,7.0,10.0,12.0,2018-04-13,2019-01-01,8
2019-01-01,HD426886,5,8.0,9.0,7.0,9.0,11.0,8.0,2018-04-05,2019-01-01,8
2019-01-01,HD459890,2,4.0,3.0,3.0,2.0,3.0,6.0,2018-05-11,2019-01-01,7
2019-01-01,HD471878,8,3.0,5.0,10.0,11.0,5.0,8.0,2018-07-07,2019-01-01,5
2019-01-01,HD487220,9,10.0,9.0,7.0,10.0,9.0,8.0,2018-05-11,2019-01-01,7
2019-01-01,HD523855,1,4.0,4.0,4.0,6.0,5.0,7.0,2018-04-04,2019-01-01,8
2019-01-01,HD555581,8,9.0,9.0,8.0,8.0,9.0,8.0,2018-06-03,2019-01-01,6
2019-01-01,HD565805,2,3.0,2.0,3.0,2.0,4.0,7.0,2018-06-01,2019-01-01,7
2019-01-01,HD571515,4,3.0,2.0,2.0,5.0,5.0,7.0,2018-04-15,2019-01-01,8
2019-01-01,HD580454,7,8.0,6.0,7.0,5.0,11.0,10.0,2018-04-05,2019-01-01,8
2019-01-01,HD625291,2,4.0,3.0,3.0,5.0,5.0,6.0,2018-06-01,2019-01-01,7
2019-01-01,HD634523,3,3.0,1.0,1.0,1.0,5.0,6.0,2018-04-13,2019-01-01,8
2019-01-01,HD678019,1,3.0,5.0,2.0,4.0,4.0,8.0,2018-06-02,2019-01-01,6
2019-01-01,HD693175,8,7.0,9.0,9.0,7.0,8.0,12.0,2018-07-10,2019-01-01,5
2019-01-01,HD707253,7,5.0,6.0,5.0,9.0,6.0,8.0,2018-05-06,2019-01-01,7
2019-01-01,HD724425,9,6.0,8.0,7.0,5.0,8.0,8.0,2018-06-04,2019-01-01,6
2019-01-01,HD734247,5,8.0,8.0,6.0,7.0,6.0,9.0,2018-07-09,2019-01-01,5
2019-01-01,HD736119,7,7.0,7.0,4.0,5.0,7.0,9.0,2018-05-10,2019-01-01,7
2019-01-01,HD738121,5,11.0,7.0,8.0,8.0,9.0,7.0,2018-06-09,2019-01-01,6
2019-01-01,HD747321,3,4.0,4.0,7.0,4.0,6.0,6.0,2018-05-09,2019-01-01,7
2019-01-01,HD762655,2,3.0,6.0,5.0,3.0,5.0,4.0,2018-06-08,2019-01-01,6
2019-01-01,HD805503,5,7.0,7.0,7.0,7.0,5.0,8.0,2018-05-01,2019-01-01,8
2019-01-01,HD814444,8,6.0,7.0,9.0,6.0,6.0,10.0,2018-04-04,2019-01-01,8
2019-01-01,HD821664,2,3.0,1.0,5.0,5.0,8.0,9.0,2018-07-08,2019-01-01,5
2019-01-01,HD841739,2,2.0,3.0,3.0,7.0,5.0,8.0,2018-06-06,2019-01-01,6
2019-01-01,HD872512,5,8.0,7.0,7.0,7.0,7.0,5.0,2018-07-03,2019-01-01,5
2019-01-01,HD981245,8,8.0,10.0,6.0,7.0,8.0,11.0,2018-07-08,2019-01-01,5
2019-01-01,HI013029,6,9.0,9.0,6.0,8.0,7.0,9.0,2018-05-10,2019-01-01,7
2019-01-01,HI058807,9,8.0,8.0,6.0,5.0,9.0,10.0,2018-05-02,2019-01-01,7
